Gene1,Gene2,Score
meis1,pkn3,113.0
meis1,gpc1,111.0
meis1,uap1l1,105.0
meis1,ctsb,103.0
myc,cct2,3717.0
myc,npm1,2396.0
myc,nhp2,3018.0
myc,mcm7,2696.0
myc,ampd2,2502.0
myc,slc29a1,2632.0
myc,pbld2,2366.0
myc,hspe1,1935.0
myc,xrcc6,2298.0
myc,cks1b,2081.0
myc,ybx1,2070.0
myc,ranbp1,1610.0
myc,h2-dma,1549.0
myc,cd63,2633.0
myc,rnf13,2466.0
myc,hnrnpab,1682.0
myc,pkn3,1700.0
myc,camsap2,2164.0
myc,xpc,1715.0
myc,myo5a,2257.0
myc,me2,2033.0
myc,nt5c3,1777.0
myc,slc43a2,2641.0
myc,rps27l,1841.0
myc,ncapd2,1827.0
myc,slc39a13,1851.0
myc,tmem268,1332.0
myc,slc39a6,1646.0
myc,slc25a5,1497.0
myc,cdt1,1386.0
myc,nudt19,1653.0
myc,znrf2,1091.0
myc,cipc,1283.0
myc,coq8a,1508.0
myc,dtl,1296.0
myc,gsn,1928.0
myc,pdcd4,2258.0
myc,rpl41,1772.0
myc,pola2,1405.0
myc,cdk6,1518.0
myc,tubb4b,1696.0
myc,ppm1g,1113.0
myc,tmem123,1226.0
myc,serp1,1491.0
myc,lars2,1636.0
myc,nceh1,1403.0
myc,txnip,1849.0
myc,gaa,1641.0
myc,tbc1d5,1247.0
myc,serpinf1,1834.0
myc,ica1,2292.0
myc,mogs,1302.0
myc,stk10,1688.0
myc,bcl2,1570.0
myc,ppcdc,1552.0
myc,sdc1,1092.0
myc,zfp62,1117.0
myc,trim47,1285.0
myc,pafah2,987.0
myc,tmem206,1111.0
myc,uhrf1,1784.0
myc,itgb7,2252.0
myc,erp29,975.0
myc,dynll1,851.0
myc,rgs19,1110.0
myc,kcnk5,1564.0
myc,rgs2,1395.0
myc,sgms1,1024.0
myc,zyx,1824.0
myc,rnf213,1150.0
myc,cpne8,1305.0
myc,cd44,1345.0
myc,lonp2,1027.0
myc,gpx1,979.0
myc,jpt1,770.0
myc,uqcr11,983.0
myc,ctsl,1450.0
myc,pkia,1469.0
myc,nsmf,1592.0
myc,def8,1277.0
myc,mtus1,1257.0
myc,mpzl1,956.0
myc,abhd17b,1231.0
myc,cox7b,1126.0
myc,camk1d,1053.0
myc,trim59,1013.0
myc,elovl5,1061.0
myc,fdft1,818.0
myc,anxa5,988.0
myc,mgat1,840.0
myc,nupr1,1499.0
myc,igfbp4,1161.0
myc,snap47,839.0
myc,rras,735.0
myc,cpq,1671.0
myc,cdk19,1150.0
myc,gm2a,1002.0
myc,dusp1,1042.0
myc,sat1,1068.0
myc,top2a,1021.0
myc,tipin,859.0
myc,itgb5,1205.0
myc,c1rl,1374.0
myc,gstm1,1850.0
myc,slbp,1117.0
myc,frmd6,1033.0
myc,serpinb6a,632.0
myc,arrdc4,1401.0
myc,tmem14c,1010.0
myc,fcho2,732.0
myc,n4bp3,936.0
myc,st8sia4,1161.0
myc,tapt1,806.0
myc,nfia,931.0
myc,vamp1,724.0
myc,elf1,689.0
myc,ssh2,812.0
myc,slc18a1,679.0
myc,zfp658,1214.0
myc,itpr2,890.0
myc,tspan3,793.0
myc,rel,781.0
myc,afdn,787.0
myc,ctnnal1,1013.0
myc,spns2,590.0
myc,ccng2,1188.0
myc,hlf,1168.0
myc,uap1l1,699.0
myc,maml3,788.0
myc,cnn3,616.0
myc,runx1t1,1312.0
myc,rusc2,809.0
myc,fcgrt,1422.0
myc,creg1,808.0
myc,trim16,872.0
myc,man1a,861.0
myc,kit,1136.0
myc,irf8,1573.0
myc,dck,730.0
myc,stard4,710.0
myc,gas2l3,1225.0
myc,nucb2,661.0
myc,obsl1,936.0
myc,slc26a11,545.0
myc,prim1,612.0
myc,prps2,853.0
myc,rnf38,606.0
myc,nrros,894.0
myc,ucp2,729.0
myc,slc44a2,704.0
myc,cdk17,657.0
myc,mcm4,739.0
myc,ptp4a3,658.0
myc,fut8,602.0
myc,meis1,580.0
myc,taldo1,655.0
myc,zfp422,1080.0
myc,cbx7,1192.0
myc,arhgap18,583.0
myc,fgd2,1563.0
myc,ap1s2,526.0
myc,zfp367,641.0
myc,il17ra,757.0
myc,arid5a,640.0
myc,hsd3b7,1016.0
myc,msmo1,559.0
myc,prr5,578.0
myc,cx3cl1,893.0
myc,itgb2,1184.0
myc,plk2,687.0
myc,nckap1,705.0
myc,neo1,943.0
myc,ppp1r15a,643.0
myc,itsn1,1742.0
myc,fkbp9,809.0
myc,rasip1,939.0
myc,fads1,443.0
myc,nfe2,1450.0
myc,ctr9,520.0
myc,h2afy,451.0
myc,rab27b,925.0
myc,btg2,616.0
myc,f2r,625.0
myc,hmgb2,688.0
myc,slc16a10,996.0
myc,kazald1,736.0
myc,flna,607.0
myc,ttc39b,521.0
myc,cbfb,597.0
myc,il1r1,710.0
myc,otulinl,536.0
myc,cttn,849.0
myc,mllt3,693.0
myc,flt3,1058.0
myc,tmem176b,853.0
myc,efna1,1193.0
myc,chrnb1,1125.0
myc,cdk18,731.0
myc,klf3,786.0
myc,arhgef18,1291.0
myc,cd81,499.0
myc,otub2,496.0
myc,tyrobp,1012.0
myc,h1f0,536.0
myc,gmnn,519.0
myc,adssl1,707.0
myc,car2,1200.0
myc,aplp2,747.0
myc,socs2,458.0
myc,cd9,613.0
myc,haao,697.0
myc,cox6a1,525.0
myc,tpm4,1109.0
myc,plekhg6,1002.0
myc,ctss,1145.0
myc,mcm5,534.0
myc,rhoh,736.0
myc,dennd2d,688.0
myc,ldhb,876.0
myc,stk17b,491.0
myc,lcp1,941.0
myc,wls,560.0
myc,arhgap29,504.0
myc,prune2,846.0
myc,ttll7,725.0
myc,dpp4,1030.0
myc,angpt1,599.0
myc,unc93b1,563.0
myc,ifitm3,496.0
myc,eepd1,702.0
myc,trib3,462.0
myc,tgm2,1067.0
myc,zfp37,515.0
myc,dusp6,851.0
myc,rnf125,571.0
myc,atpif1,424.0
myc,ptpre,677.0
myc,ocln,807.0
myc,dusp5,411.0
myc,prdm16,467.0
myc,lgals1,499.0
myc,dhrs3,509.0
myc,adamtsl5,608.0
myc,stxbp1,766.0
myc,emb,753.0
myc,ly9,804.0
myc,tmem37,601.0
myc,spc24,559.0
myc,plin3,362.0
myc,akna,575.0
myc,ces2g,1010.0
myc,gda,1279.0
myc,selenop,530.0
myc,mki67,554.0
myc,igf1,632.0
myc,h2-q6,625.0
myc,fam171b,564.0
myc,sdc2,513.0
myc,ccdc112,557.0
myc,btla,948.0
myc,rftn1,541.0
myc,panx1,382.0
myc,gramd1a,319.0
myc,ndrg2,604.0
myc,jam3,530.0
myc,tead2,574.0
myc,tfr2,728.0
myc,rab40b,637.0
myc,ptgs1,562.0
myc,mpdz,370.0
myc,rora,506.0
myc,rhbdf1,525.0
myc,foxo1,277.0
myc,hnf4a,990.0
myc,lactb,476.0
myc,rassf2,399.0
myc,ctsb,669.0
myc,ppic,481.0
myc,mettl7a1,474.0
myc,tes,379.0
myc,adgrg1,459.0
myc,ldhd,725.0
myc,usp11,435.0
myc,s100a6,439.0
myc,f11r,651.0
myc,app,279.0
myc,nwd1,925.0
myc,bdh2,712.0
myc,pdgfc,506.0
myc,tbxa2r,860.0
myc,prnp,606.0
myc,lyn,407.0
myc,ghr,310.0
myc,selplg,632.0
myc,pag1,444.0
myc,klf6,438.0
myc,sstr2,393.0
myc,lax1,725.0
myc,mef2c,575.0
myc,pirb,725.0
myc,tmem246,557.0
myc,shroom4,390.0
myc,kctd12,362.0
myc,tfpi,1437.0
myc,vldlr,280.0
myc,npdc1,373.0
myc,rarb,490.0
myc,zfp612,569.0
myc,fgfr3,295.0
myc,apoe,360.0
myc,slc6a15,699.0
myc,pbx1,649.0
myc,notch1,394.0
myc,laptm5,524.0
myc,capg,301.0
myc,fhl1,376.0
myc,coro7,301.0
myc,paqr5,465.0
myc,ikzf1,338.0
myc,tspan13,303.0
myc,lsp1,321.0
myc,irf6,440.0
myc,plekhb1,557.0
myc,fam171a1,507.0
myc,ctsf,413.0
myc,hdac7,299.0
myc,plxna1,724.0
myc,rhoj,381.0
myc,ccl9,394.0
myc,pygl,523.0
myc,fcrl1,711.0
myc,hid1,396.0
myc,gbp9,605.0
myc,card11,569.0
myc,pgrmc1,317.0
myc,cish,385.0
myc,golm1,475.0
myc,tcaf1,305.0
myc,cav2,386.0
myc,cavin2,268.0
myc,emp1,297.0
myc,nav1,785.0
myc,ndnf,476.0
myc,zmiz1,259.0
myc,ly86,494.0
myc,runx2,278.0
myc,snap23,240.0
myc,lgmn,339.0
myc,itga6,328.0
myc,kif17,432.0
myc,lrrc8c,298.0
myc,irak3,293.0
myc,dock10,461.0
myc,syk,359.0
myc,ankrd44,340.0
myc,vegfc,443.0
myc,gm973,558.0
myc,clu,270.0
myc,slc9a9,480.0
myc,nr3c2,317.0
myc,pstpip1,375.0
myc,arhgdib,327.0
myc,plek,444.0
myc,sdsl,447.0
myc,cd55,444.0
myc,krt18,395.0
myc,hoxa9,343.0
myc,col4a2,270.0
myc,col4a1,270.0
myc,acap1,447.0
myc,spi1,387.0
myc,vdr,355.0
myc,casp12,260.0
myc,napsa,324.0
myc,cd48,262.0
myc,bc035044,368.0
myc,tbxas1,379.0
myc,mecom,349.0
myc,gbp2,359.0
myc,sh2d5,271.0
myc,parp8,297.0
myc,ankrd33b,279.0
myc,ubash3a,817.0
myc,sfrp1,384.0
myc,cd93,491.0
myc,gpc1,377.0
myc,atp8b4,289.0
myc,p2ry14,332.0
myc,cfp,401.0
myc,tnfaip2,456.0
myc,slc16a2,249.0
myc,kbtbd11,368.0
myc,cmah,344.0
myc,ube2l6,212.0
myc,mn1,344.0
myc,plcl1,362.0
myc,evi2a,287.0
myc,esr1,453.0
myc,noxa1,632.0
myc,pdgfrb,486.0
myc,parvg,321.0
myc,cd74,408.0
myc,csgalnact1,231.0
myc,rbpms,455.0
myc,myc,213.0
myc,tmem173,263.0
myc,tespa1,290.0
myc,upp1,264.0
myc,ctsh,291.0
myc,ell2,370.0
myc,clec14a,286.0
myc,chil5,434.0
myc,pear1,233.0
myc,ggta1,295.0
myc,prkch,258.0
myc,ifi27l2a,471.0
myc,cd53,306.0
myc,slc35d3,431.0
myc,depp1,555.0
myc,arpp21,753.0
myc,gbp4,336.0
myc,cd244a,360.0
myc,gata2,239.0
myc,pde1b,316.0
myc,procr,356.0
myc,clec12a,238.0
myc,arhgap27,244.0
myc,gimap5,480.0
myc,arhgef28,175.0
myc,gpr65,367.0
myc,cers4,413.0
myc,pld4,266.0
myc,gimap8,277.0
myc,gng2,428.0
myc,blnk,399.0
myc,rasal3,262.0
myc,neurl3,437.0
myc,fuca2,263.0
myc,slco3a1,251.0
myc,anxa2,253.0
myc,gimap1,327.0
myc,amigo2,305.0
myc,sell,316.0
myc,gdf3,850.0
myc,arhgap15,280.0
myc,cd38,253.0
myc,pkib,340.0
myc,samsn1,391.0
myc,slfn2,315.0
myc,rasa4,276.0
myc,coro1a,242.0
myc,trpv2,244.0
myc,lck,191.0
myc,dock11,161.0
myc,vamp5,212.0
myc,cd69,258.0
myc,cst7,202.0
myc,fam110c,184.0
myc,epsti1,237.0
myc,satb1,345.0
myc,ctnnd2,263.0
myc,inhba,186.0
myc,osgin1,160.0
myc,cpxm1,275.0
myc,arhgef39,216.0
myc,itgal,297.0
myc,enpp5,224.0
myc,mctp2,223.0
myc,mrvi1,221.0
myc,ifi27,139.0
myc,abcg2,354.0
myc,xdh,211.0
myc,pf4,244.0
myc,sema3d,617.0
myc,rcsd1,148.0
myc,slc2a3,379.0
myc,mylk,230.0
myc,traf1,457.0
myc,cox6a2,193.0
myc,gstt1,227.0
myc,prss57,245.0
myc,pde1c,201.0
myc,card6,204.0
myc,rp2,148.0
myc,slc16a11,202.0
myc,il7r,337.0
myc,plppr3,203.0
myc,smpdl3a,263.0
myc,cdkn1c,258.0
myc,siglecg,233.0
myc,obscn,484.0
myc,tsc22d3,209.0
myc,ccdc136,219.0
myc,uba7,175.0
myc,gfi1b,181.0
myc,tmsb4x,164.0
myc,zbtb20,185.0
myc,plxnc1,178.0
myc,serpinb1a,161.0
myc,tm4sf1,216.0
myc,slc22a3,386.0
myc,crip1,156.0
myc,dok2,150.0
myc,gpr18,156.0
myc,fut7,215.0
myc,vav3,374.0
myc,tspan2,146.0
myc,dach1,242.0
myc,eya2,277.0
myc,jam2,197.0
myc,serpina3g,348.0
myc,serpina3f,348.0
myc,atp1a3,180.0
myc,plac8,339.0
myc,ncf1,223.0
myc,maged2,170.0
myc,mamdc2,169.0
myc,chst2,207.0
myc,hacd4,295.0
myc,gm1966,148.0
myc,5430427o19rik,142.0
myc,aldh1a1,170.0
myc,ltb,159.0
myc,rnase6,141.0
myc,cd33,253.0
myc,jchain,248.0
myc,gpr171,143.0
myc,naip6,126.0
myc,tifab,216.0
myc,spns3,206.0
myc,ggt5,198.0
myc,cadps2,197.0
myc,aff3,195.0
myc,rhof,116.0
myc,adgrg3,189.0
myc,clca3a1,186.0
myc,ebi3,173.0
myc,fstl1,170.0
myc,art4,166.0
myc,ctsw,158.0
myc,myct1,167.0
myc,arl11,152.0
myc,tm6sf1,145.0
myc,h2-ob,144.0
myc,cyfip2,141.0
myc,sytl1,139.0
myc,mycn,133.0
myc,csf1r,129.0
myc,klrd1,128.0
myc,d630039a03rik,126.0
myc,wfdc2,119.0
myc,sox18,119.0
myc,mpeg1,118.0
myc,sult1a1,116.0
myc,ptger2,116.0
myc,clip3,112.0
myc,gng11,106.0
notch1,pafah2,1735.0
notch1,ppcdc,1527.0
notch1,txnip,1251.0
notch1,lck,1243.0
notch1,cdk19,826.0
notch1,dynll1,848.0
notch1,tmem206,400.0
notch1,itsn1,321.0
notch1,trib3,597.0
notch1,dusp6,447.0
notch1,fdft1,474.0
notch1,nt5c3,258.0
notch1,xpc,404.0
notch1,tubb4b,386.0
notch1,prim1,495.0
notch1,mcm4,388.0
notch1,msmo1,332.0
notch1,hmgb2,326.0
notch1,me2,334.0
notch1,klf6,335.0
notch1,jpt1,255.0
notch1,hspe1,320.0
notch1,lax1,259.0
notch1,hdac7,242.0
notch1,mcm5,310.0
notch1,nckap1,240.0
notch1,pbld2,295.0
notch1,cdk17,308.0
notch1,tipin,267.0
notch1,slbp,262.0
notch1,otulinl,250.0
notch1,ppm1g,260.0
notch1,mpzl1,260.0
notch1,gm2a,222.0
notch1,lars2,255.0
notch1,frmd6,297.0
notch1,zfp367,234.0
notch1,fut8,188.0
notch1,ncapd2,180.0
notch1,vamp1,348.0
notch1,laptm5,196.0
notch1,spc24,243.0
notch1,nr3c2,250.0
notch1,stard4,224.0
notch1,nucb2,225.0
notch1,plcl1,224.0
notch1,mki67,249.0
notch1,ybx1,212.0
notch1,slc16a10,153.0
notch1,pdcd4,247.0
notch1,rpl41,229.0
notch1,znrf2,221.0
notch1,hnrnpab,204.0
notch1,slc39a13,140.0
notch1,tmem123,192.0
notch1,rgs2,197.0
notch1,xrcc6,201.0
notch1,lonp2,156.0
notch1,dtl,146.0
notch1,coq8a,187.0
notch1,cdt1,206.0
notch1,serp1,123.0
notch1,arpp21,189.0
notch1,elovl5,121.0
notch1,ranbp1,142.0
notch1,zfp62,177.0
notch1,dck,199.0
notch1,ssh2,181.0
notch1,cipc,204.0
notch1,zfp422,180.0
notch1,tfpi,187.0
notch1,pstpip1,166.0
notch1,mllt3,167.0
notch1,man1a,167.0
notch1,lcp1,180.0
notch1,btg2,158.0
notch1,cct2,161.0
notch1,uhrf1,159.0
notch1,tspan3,150.0
notch1,stxbp1,188.0
notch1,tbc1d5,283.0
notch1,myc,484.0
notch1,nfe2,184.0
notch1,pag1,140.0
notch1,acap1,145.0
notch1,fads1,163.0
notch1,lgmn,140.0
notch1,tspan13,149.0
notch1,rab38,256.0
notch1,ap1s2,129.0
notch1,tmem14c,124.0
notch1,nhp2,124.0
notch1,nrros,133.0
notch1,prkch,128.0
notch1,nceh1,116.0
notch1,camk1d,120.0
notch1,arhgap18,118.0
notch1,tespa1,122.0
notch1,mgat1,121.0
notch1,adgrl4,222.0
notch1,slc39a6,116.0
notch1,cks1b,109.0
notch1,gas2l3,105.0
notch1,arid5a,203.0
notch1,gda,125.0
notch1,eepd1,103.0
notch1,ldhb,103.0
notch1,rnf13,108.0
notch1,h1f0,192.0
notch1,cav2,189.0
notch1,rab27b,188.0
notch1,rel,187.0
notch1,camsap2,107.0
notch1,tbxa2r,110.0
notch1,gng11,177.0
notch1,cavin2,177.0
notch1,rp2,170.0
notch1,tcaf1,169.0
notch1,maml3,168.0
notch1,trpc6,166.0
notch1,ndn,166.0
notch1,cd244a,163.0
notch1,foxo1,159.0
notch1,gucy1a1,158.0
notch1,tmem246,155.0
notch1,gsn,154.0
notch1,scrn1,153.0
notch1,rnf38,149.0
notch1,pygl,148.0
notch1,vegfc,145.0
notch1,rps27l,144.0
notch1,cx3cl1,140.0
notch1,slc6a15,139.0
notch1,ttll7,135.0
notch1,rnase6,135.0
notch1,myo5a,135.0
notch1,gbp9,135.0
notch1,cd34,135.0
notch1,dpp4,133.0
notch1,h2afy,132.0
notch1,gbp4,132.0
notch1,jam3,131.0
notch1,ocln,129.0
notch1,atpif1,128.0
notch1,zfp37,125.0
notch1,rhoj,125.0
notch1,rarb,125.0
notch1,pkib,125.0
notch1,cpq,125.0
notch1,ctsh,124.0
notch1,rhoh,123.0
notch1,ppic,123.0
notch1,mtus1,123.0
notch1,irf8,122.0
notch1,ptpre,120.0
notch1,hck,117.0
notch1,gpx1,117.0
notch1,jam2,115.0
notch1,slc18a1,114.0
notch1,flt3,111.0
notch1,trim16,110.0
notch1,tm6sf1,109.0
notch1,plxdc2,106.0
notch1,stk17b,105.0
notch1,smpdl3a,105.0
notch1,pkia,105.0
notch1,anxa5,105.0
notch1,nlrc3,103.0
notch1,rassf2,102.0
notch1,aplp2,102.0
notch1,csgalnact1,101.0
notch1,pdgfrb,185.0
notch1,il12a,175.0
notch1,cdkn1c,167.0
rag2,slbp,1462.0
rag2,def8,1473.0
rag2,frmd6,1154.0
rag2,cks1b,1149.0
rag2,rgs2,1297.0
rag2,slc18a1,1340.0
rag2,ssh2,1196.0
rag2,coq8a,1332.0
rag2,tmem268,1263.0
rag2,h2afy,1173.0
rag2,pdcd4,1140.0
rag2,tbc1d5,1083.0
rag2,stk17b,1166.0
rag2,ptp4a3,1323.0
rag2,znrf2,1039.0
rag2,mcm7,1100.0
rag2,fut8,1332.0
rag2,serp1,1026.0
rag2,cct2,1222.0
rag2,gmnn,1070.0
rag2,plcl1,1294.0
rag2,ankrd44,996.0
rag2,il17ra,966.0
rag2,rasal3,950.0
rag2,ctr9,936.0
rag2,ctsb,1217.0
rag2,tmem123,1113.0
rag2,mcm4,857.0
rag2,zfp422,1057.0
rag2,tmem206,1124.0
rag2,hnrnpab,902.0
rag2,zfp62,916.0
rag2,dtl,1029.0
rag2,camsap2,1033.0
rag2,otulinl,1267.0
rag2,slc39a13,941.0
rag2,rftn1,1262.0
rag2,ccng2,968.0
rag2,snap47,1136.0
rag2,tmem14c,1116.0
rag2,nudt19,1010.0
rag2,tspan3,1214.0
rag2,abhd17b,899.0
rag2,gimap1,902.0
rag2,dynll1,879.0
rag2,cdk19,912.0
rag2,serpinb6a,1070.0
rag2,pgrmc1,930.0
rag2,unc93b1,940.0
rag2,dusp1,934.0
rag2,dusp5,1006.0
rag2,jpt1,834.0
rag2,slc44a2,771.0
rag2,arid5a,1019.0
rag2,klf6,806.0
rag2,xpc,989.0
rag2,rnf38,1007.0
rag2,elf1,765.0
rag2,gaa,1224.0
rag2,dck,885.0
rag2,tspan13,940.0
rag2,lactb,1029.0
rag2,rel,908.0
rag2,tapt1,828.0
rag2,card6,905.0
rag2,aplp2,991.0
rag2,cbx7,899.0
rag2,me2,904.0
rag2,cdk17,734.0
rag2,pag1,851.0
rag2,lrrc8c,846.0
rag2,rps27l,906.0
rag2,lars2,916.0
rag2,itga6,881.0
rag2,syk,892.0
rag2,vamp1,731.0
rag2,nceh1,1052.0
rag2,ranbp1,934.0
rag2,tmsb4x,684.0
rag2,pbld2,835.0
rag2,itpr2,760.0
rag2,lonp2,822.0
rag2,rnf13,866.0
rag2,uqcr11,864.0
rag2,fcho2,944.0
rag2,slc25a5,946.0
rag2,tespa1,676.0
rag2,dhrs3,705.0
rag2,hspe1,1045.0
rag2,hdac7,939.0
rag2,anxa5,799.0
rag2,txnip,646.0
rag2,erp29,924.0
rag2,parp8,749.0
rag2,tipin,936.0
rag2,ppcdc,948.0
rag2,creg1,1048.0
rag2,klf3,807.0
rag2,cnn3,852.0
rag2,tes,1050.0
rag2,gpx1,788.0
rag2,tubb4b,907.0
rag2,panx1,841.0
rag2,nrros,734.0
rag2,gas2l3,870.0
rag2,trim59,845.0
rag2,slfn2,705.0
rag2,mogs,1046.0
rag2,angpt1,762.0
rag2,otub2,1392.0
rag2,foxo1,744.0
rag2,selenop,739.0
rag2,itgb2,728.0
rag2,stk10,847.0
rag2,ly9,801.0
rag2,laptm5,607.0
rag2,zyx,788.0
rag2,cdt1,974.0
rag2,itsn1,711.0
rag2,ppp1r15a,711.0
rag2,rcsd1,750.0
rag2,nt5c3,882.0
rag2,camk1d,779.0
rag2,rassf2,765.0
rag2,rgs19,823.0
rag2,tpm4,734.0
rag2,rag2,709.0
rag2,atpif1,892.0
rag2,ncapd2,645.0
rag2,cbfb,823.0
rag2,dock10,830.0
rag2,cd81,901.0
rag2,man1a,797.0
rag2,lsp1,642.0
rag2,ltb,695.0
rag2,emb,1028.0
rag2,arhgap27,677.0
rag2,btg2,662.0
rag2,elovl5,852.0
rag2,gbp4,616.0
rag2,fads1,820.0
rag2,gm2a,858.0
rag2,gbp9,854.0
rag2,ctsl,664.0
rag2,pstpip1,718.0
rag2,mpzl1,1164.0
rag2,cyfip2,649.0
rag2,card11,1012.0
rag2,sgms1,979.0
rag2,zfp367,794.0
rag2,taldo1,866.0
rag2,ppm1g,841.0
rag2,gramd1a,692.0
rag2,parvg,633.0
rag2,ptpre,793.0
rag2,inhba,658.0
rag2,wls,736.0
rag2,n4bp3,1002.0
rag2,ucp2,701.0
rag2,satb1,767.0
rag2,cipc,619.0
rag2,xrcc6,532.0
rag2,arhgdib,546.0
rag2,slc39a6,871.0
rag2,mgat1,667.0
rag2,sat1,696.0
rag2,cox6a1,731.0
rag2,stard4,634.0
rag2,pola2,664.0
rag2,st8sia4,605.0
rag2,myo5a,980.0
rag2,npm1,642.0
rag2,kazald1,674.0
rag2,slc9a9,600.0
rag2,rnf125,749.0
rag2,arhgap18,662.0
rag2,coro1a,530.0
rag2,cish,713.0
rag2,hmgb2,653.0
rag2,gstm1,551.0
rag2,ldhb,816.0
rag2,dpp4,620.0
rag2,ap1s2,757.0
rag2,vav3,690.0
rag2,notch1,736.0
rag2,prim1,527.0
rag2,irak3,736.0
rag2,eepd1,930.0
rag2,zmiz1,602.0
rag2,msmo1,587.0
rag2,h1f0,888.0
rag2,trpv2,597.0
rag2,mcm5,667.0
rag2,prps2,633.0
rag2,tbxa2r,683.0
rag2,sp100,680.0
rag2,csgalnact1,673.0
rag2,ikzf1,575.0
rag2,mllt3,753.0
rag2,acap1,547.0
rag2,slc26a11,631.0
rag2,plxdc2,743.0
rag2,fuca2,651.0
rag2,selplg,697.0
rag2,car2,629.0
rag2,kif17,637.0
rag2,top2a,624.0
rag2,ndrg2,771.0
rag2,cd48,493.0
rag2,cox7b,607.0
rag2,mettl7a1,600.0
rag2,prkch,726.0
rag2,slco3a1,834.0
rag2,slc16a10,750.0
rag2,dennd2d,741.0
rag2,gsn,734.0
rag2,slc43a2,456.0
rag2,akna,596.0
rag2,rp2,592.0
rag2,vamp5,643.0
rag2,uhrf1,659.0
rag2,nhp2,703.0
rag2,spc24,683.0
rag2,usp11,540.0
rag2,bcl2,798.0
rag2,snap23,736.0
rag2,pafah2,510.0
rag2,mctp2,581.0
rag2,smpdl3a,552.0
rag2,chrnb1,738.0
rag2,pkn3,652.0
rag2,ramp1,579.0
rag2,epsti1,481.0
rag2,cd55,1000.0
rag2,slamf1,732.0
rag2,stxbp1,601.0
rag2,mki67,562.0
rag2,arpp21,575.0
rag2,ctnnal1,783.0
rag2,trib3,690.0
rag2,itgal,486.0
rag2,ybx1,524.0
rag2,plin3,578.0
rag2,arhgap15,447.0
rag2,uap1l1,546.0
rag2,prnp,584.0
rag2,dusp6,499.0
rag2,fdft1,462.0
rag2,dock11,509.0
rag2,anxa2,597.0
rag2,arhgef39,606.0
rag2,zbtb20,540.0
rag2,ubash3a,611.0
rag2,tspan2,606.0
rag2,slc29a1,582.0
rag2,siglecg,858.0
rag2,amigo2,580.0
rag2,lcp1,582.0
rag2,plxna1,654.0
rag2,rnf213,437.0
rag2,ifi209,580.0
rag2,coro7,468.0
rag2,cd27,577.0
rag2,gpr171,557.0
rag2,runx2,636.0
rag2,capg,590.0
rag2,cd44,625.0
rag2,esr1,484.0
rag2,plxnc1,605.0
rag2,zfp658,411.0
rag2,tm6sf1,575.0
rag2,adssl1,495.0
rag2,gbp2,387.0
rag2,rhoh,391.0
rag2,lck,456.0
rag2,lyn,709.0
rag2,hid1,671.0
rag2,lax1,543.0
rag2,plk2,547.0
rag2,itm2a,495.0
rag2,ccr7,338.0
rag2,cd52,484.0
rag2,flna,512.0
rag2,ampd2,401.0
rag2,fam171a1,511.0
rag2,ptger2,595.0
rag2,gimap8,455.0
rag2,cers4,532.0
rag2,h2-q6,860.0
rag2,uba7,323.0
rag2,kcnk5,534.0
rag2,trim16,701.0
rag2,cd69,570.0
rag2,f2r,540.0
rag2,il7r,790.0
rag2,nlrc3,600.0
rag2,ell2,609.0
rag2,ccr9,515.0
rag2,rasa4,473.0
rag2,spns3,387.0
rag2,sell,532.0
rag2,abcg3,448.0
rag2,plscr4,393.0
rag2,cd53,648.0
rag2,ggta1,423.0
rag2,kctd12,454.0
rag2,ctss,666.0
rag2,rora,535.0
rag2,icos,396.0
rag2,rpl41,351.0
rag2,nckap1,566.0
rag2,gpc1,644.0
rag2,ube2l6,542.0
rag2,adgrg1,416.0
rag2,dok2,439.0
rag2,eya2,574.0
rag2,cdk6,408.0
rag2,ctsh,794.0
rag2,cd38,584.0
rag2,lgmn,427.0
rag2,abcg2,544.0
rag2,rusc2,579.0
rag2,nucb2,410.0
rag2,cd93,520.0
rag2,rras,359.0
rag2,maml3,342.0
rag2,ipcef1,297.0
rag2,neurl3,634.0
rag2,il12a,437.0
rag2,mef2c,498.0
rag2,crip1,352.0
rag2,kbtbd11,440.0
rag2,cpq,297.0
rag2,ttc39b,372.0
rag2,nsmf,381.0
rag2,ifi27,284.0
rag2,5430427o19rik,492.0
rag2,slc2a3,350.0
rag2,golm1,430.0
rag2,pear1,436.0
rag2,vegfc,461.0
rag2,sdc1,469.0
rag2,napsa,471.0
rag2,spi1,460.0
rag2,dntt,319.0
rag2,bc035044,454.0
rag2,art4,307.0
rag2,meis1,446.0
rag2,blnk,429.0
rag2,rbpms,426.0
rag2,samsn1,341.0
rag2,rhof,459.0
rag2,mycn,289.0
rag2,myc,238.0
rag2,lgals1,426.0
rag2,gimap5,299.0
rag2,serpina3g,407.0
rag2,serpina3f,407.0
rag2,maged2,415.0
rag2,gpr18,334.0
rag2,irf8,442.0
rag2,app,429.0
rag2,itgb5,255.0
rag2,ccdc112,326.0
rag2,fcrl1,425.0
rag2,btla,336.0
rag2,tmem173,499.0
rag2,cav2,427.0
rag2,h2-dma,311.0
rag2,sh2d5,306.0
rag2,kit,364.0
rag2,pbx1,386.0
rag2,gng2,355.0
rag2,cd9,377.0
rag2,rnase6,312.0
rag2,hck,351.0
rag2,afdn,180.0
rag2,nfia,287.0
rag2,arrdc4,382.0
