Gene1,Gene2,Score
gfi1b,tmem129,239.0
gfi1b,tacc3,239.0
gfi1b,gmnn,239.0
gfi1b,ncapg,152.0
gfi1b,mndal,236.0
gfi1b,wdsub1,235.0
gfi1b,lmna,234.0
gfi1b,rprd1b,229.0
gfi1b,plcg2,229.0
gfi1b,cstf2,229.0
gfi1b,btrc,229.0
gfi1b,uros,139.0
gfi1b,rasal3,137.0
gfi1b,eif2b1,227.0
gfi1b,ddx20,117.0
gfi1b,phax,131.0
gfi1b,xrcc5,224.0
gfi1b,tmem68,139.0
gfi1b,slc18a2,218.0
gfi1b,trmt11,216.0
gfi1b,cdt1,216.0
gfi1b,sacm1l,211.0
gfi1b,tmem186,120.0
gfi1b,vps33a,207.0
gfi1b,ndor1,207.0
gfi1b,rangap1,105.0
gfi1b,rmnd5a,104.0
gfi1b,wdr4,203.0
gfi1b,cdca5,201.0
gfi1b,zzz3,108.0
gfi1b,scarb1,199.0
gfi1b,rnf13,199.0
gfi1b,slc44a2,198.0
gfi1b,hus1,198.0
gfi1b,cenpk,196.0
gfi1b,nploc4,111.0
gfi1b,adssl1,193.0
gfi1b,lztr1,117.0
gfi1b,adamts10,104.0
gfi1b,zfp266,191.0
gfi1b,rnf139,190.0
gfi1b,ckap2,190.0
gfi1b,ilvbl,189.0
gfi1b,nudt9,188.0
gfi1b,mad2l1,106.0
gfi1b,epor,188.0
gfi1b,dus1l,186.0
gfi1b,dlst,184.0
gfi1b,sdhaf2,181.0
gfi1b,chuk,181.0
gfi1b,nup155,180.0
gfi1b,cul4a,180.0
gfi1b,zfp62,109.0
gfi1b,cdc45,179.0
gfi1b,cdca4,176.0
gfi1b,uap1l1,175.0
gfi1b,scrn3,174.0
gfi1b,ptdss2,174.0
gfi1b,plin3,173.0
gfi1b,dhx33,173.0
gfi1b,tpx2,172.0
gfi1b,tcf12,172.0
gfi1b,pot1a,172.0
gfi1b,hells,172.0
gfi1b,fam45a,172.0
gfi1b,ubr1,171.0
gfi1b,ndc1,170.0
gfi1b,hpcal1,170.0
gfi1b,prss50,168.0
gfi1b,cpt2,168.0
gfi1b,ubap1,167.0
gfi1b,bysl,167.0
gfi1b,zfp367,165.0
gfi1b,cenpe,165.0
gfi1b,naga,164.0
gfi1b,ahcyl1,163.0
gfi1b,tfrc,162.0
gfi1b,fuca2,162.0
gfi1b,ifi203,161.0
gfi1b,eftud2,161.0
gfi1b,crnkl1,161.0
gfi1b,tars,160.0
gfi1b,rad21,159.0
gfi1b,mtfr1,159.0
gfi1b,atp6ap1,159.0
gfi1b,arl6ip6,158.0
gfi1b,nup85,156.0
gfi1b,kif11,156.0
gfi1b,cdc6,156.0
gfi1b,ccnb2,156.0
gfi1b,pdcl,155.0
gfi1b,erlin1,155.0
gfi1b,rad51,154.0
gfi1b,rab32,153.0
gfi1b,cyb5r1,153.0
gfi1b,seh1l,152.0
gfi1b,mavs,152.0
gfi1b,ppp6c,151.0
gfi1b,fam76b,151.0
gfi1b,armc8,150.0
gfi1b,nop2,149.0
gfi1b,odc1,148.0
gfi1b,elp3,148.0
gfi1b,cops8,148.0
gfi1b,tcirg1,147.0
gfi1b,dcaf13,147.0
gfi1b,ddx1,146.0
gfi1b,dhfr,145.0
gfi1b,abcf3,145.0
gfi1b,unk,144.0
gfi1b,lancl2,144.0
gfi1b,hexa,144.0
gfi1b,fam136a,144.0
gfi1b,rpp40,143.0
gfi1b,aurka,143.0
gfi1b,xk,142.0
gfi1b,treml2,142.0
gfi1b,tor3a,142.0
gfi1b,slc30a6,142.0
gfi1b,ank,142.0
gfi1b,asb8,141.0
gfi1b,taf12,140.0
gfi1b,nampt,140.0
gfi1b,ostm1,139.0
gfi1b,dnajc5,139.0
gfi1b,dis3l2,139.0
gfi1b,hars2,138.0
gfi1b,hars,138.0
gfi1b,fes,138.0
gfi1b,stx12,137.0
gfi1b,farsb,137.0
gfi1b,urod,136.0
gfi1b,tk1,136.0
gfi1b,ccng1,136.0
gfi1b,calu,136.0
gfi1b,rfc5,135.0
gfi1b,poglut1,135.0
gfi1b,mtrex,135.0
gfi1b,ppox,134.0
gfi1b,pla2g12a,134.0
gfi1b,ipo9,134.0
gfi1b,iars,134.0
gfi1b,vav1,133.0
gfi1b,slc16a1,133.0
gfi1b,rabggtb,133.0
gfi1b,mis12,133.0
gfi1b,il27ra,133.0
gfi1b,vps41,132.0
gfi1b,ldah,132.0
gfi1b,rnf145,131.0
gfi1b,ccne2,131.0
gfi1b,rgcc,130.0
gfi1b,prelid3b,129.0
gfi1b,lonp1,129.0
gfi1b,fos,129.0
gfi1b,plin2,128.0
gfi1b,c330018d20rik,128.0
gfi1b,gfm1,127.0
gfi1b,alkbh8,126.0
gfi1b,ccna2,125.0
gfi1b,asah1,125.0
gfi1b,tes,124.0
gfi1b,snx10,124.0
gfi1b,lap3,124.0
gfi1b,tubgcp3,123.0
gfi1b,mettl8,123.0
gfi1b,epdr1,123.0
gfi1b,wdhd1,122.0
gfi1b,cd48,122.0
gfi1b,uba3,121.0
gfi1b,slc25a38,121.0
gfi1b,selenbp1,121.0
gfi1b,phf10,121.0
gfi1b,psmd9,120.0
gfi1b,mfsd14b,120.0
gfi1b,haus2,120.0
gfi1b,far1,120.0
gfi1b,oat,119.0
gfi1b,ctla2a,119.0
gfi1b,snapc3,118.0
gfi1b,ncapg2,118.0
gfi1b,ints13,118.0
gfi1b,gtf2f1,118.0
gfi1b,necap2,117.0
gfi1b,kif20b,117.0
gfi1b,sqle,116.0
gfi1b,slc25a21,116.0
gfi1b,rad51ap1,116.0
gfi1b,p2rx4,116.0
gfi1b,cdk19,116.0
gfi1b,steap3,115.0
gfi1b,exoc3,115.0
gfi1b,zfp35,114.0
gfi1b,zfp322a,114.0
gfi1b,slc25a45,114.0
gfi1b,lyrm4,114.0
gfi1b,cpox,114.0
gfi1b,btaf1,114.0
gfi1b,ap5m1,114.0
gfi1b,tmx3,113.0
gfi1b,st3gal6,113.0
gfi1b,slc25a46,113.0
gfi1b,sesn1,113.0
gfi1b,march6,113.0
gfi1b,ifrd2,113.0
gfi1b,aar2,113.0
gfi1b,psmd5,111.0
gfi1b,ppat,111.0
gfi1b,ptpn12,110.0
gfi1b,bclaf3,110.0
gfi1b,anapc2,110.0
gfi1b,abcb8,110.0
gfi1b,tmem263,109.0
gfi1b,skap2,109.0
gfi1b,dck,109.0
gfi1b,vps26c,108.0
gfi1b,tapt1,108.0
gfi1b,stap1,108.0
gfi1b,me2,108.0
gfi1b,ints8,108.0
gfi1b,casp3,107.0
gfi1b,slc20a1,106.0
gfi1b,atad1,106.0
gfi1b,zfp930,105.0
gfi1b,pcyt1a,105.0
gfi1b,klhl24,105.0
gfi1b,gna13,105.0
gfi1b,etf1,105.0
gfi1b,ckap2l,105.0
gfi1b,stat3,104.0
gfi1b,spc24,104.0
gfi1b,zfp110,103.0
gfi1b,tfg,103.0
gfi1b,prep,103.0
gfi1b,metap1,103.0
gfi1b,kif22,103.0
gfi1b,dram2,103.0
gfi1b,cept1,103.0
gfi1b,aldh9a1,103.0
gfi1b,alad,103.0
gfi1b,prps1,102.0
gfi1b,kat7,102.0
gfi1b,bap1,102.0
gfi1b,abcb10,102.0
irf1,ctso,3690.0
irf1,rtp4,4485.0
irf1,oasl2,4037.0
irf1,uba7,3715.0
irf1,ncln,4185.0
irf1,cmpk2,2985.0
irf1,serpinb9,3006.0
irf1,snx10,3187.0
irf1,abhd16a,3114.0
irf1,isg20,2563.0
irf1,gbp2,2529.0
irf1,sppl2a,2557.0
irf1,rfesd,3167.0
irf1,bid,2973.0
irf1,zfp945,3848.0
irf1,tcp11l2,2213.0
irf1,wars,2660.0
irf1,il15,2382.0
irf1,uros,1950.0
irf1,atad1,2006.0
irf1,blvrb,3297.0
irf1,scfd1,2342.0
irf1,nae1,1503.0
irf1,cul2,1598.0
irf1,fos,1829.0
irf1,rnf213,956.0
irf1,nampt,1588.0
irf1,atg12,1501.0
irf1,ptdss1,1607.0
irf1,angpt1,1813.0
irf1,vwa5a,1751.0
irf1,ptcd3,1242.0
irf1,unc93b1,1529.0
irf1,cenpe,1458.0
irf1,top2a,1424.0
irf1,pik3ip1,1408.0
irf1,p2ry14,2041.0
irf1,tcirg1,1219.0
irf1,ddx58,1417.0
irf1,epsti1,1311.0
irf1,rnf115,1299.0
irf1,asah1,1875.0
irf1,dlst,1306.0
irf1,mcm4,1382.0
irf1,armc8,1166.0
irf1,sp100,1273.0
irf1,cpq,1199.0
irf1,st6galnac4,820.0
irf1,lrrfip1,785.0
irf1,trim30a,876.0
irf1,cdca3,724.0
irf1,sacm1l,1394.0
irf1,2610301b20rik,1274.0
irf1,nudt19,818.0
irf1,chmp3,1115.0
irf1,dhfr,1631.0
irf1,far1,1789.0
irf1,hus1,517.0
irf1,rars,1000.0
irf1,scarf1,1267.0
irf1,rmnd5a,557.0
irf1,arl6ip6,895.0
irf1,tcf12,525.0
irf1,ifi203,614.0
irf1,mndal,667.0
irf1,gna13,724.0
irf1,ift140,592.0
irf1,twsg1,543.0
irf1,dennd2d,892.0
irf1,ifi44,976.0
irf1,arhgef6,879.0
irf1,march5,692.0
irf1,rnf139,919.0
irf1,mef2c,491.0
irf1,terf2ip,605.0
irf1,cd84,556.0
irf1,casp4,668.0
irf1,ubap1,734.0
irf1,lancl2,832.0
irf1,cpt1a,491.0
irf1,tmx3,690.0
irf1,atp13a1,664.0
irf1,rnase6,298.0
irf1,gcnt2,474.0
irf1,cdt1,792.0
irf1,tor3a,436.0
irf1,klhl22,503.0
irf1,gnb4,650.0
irf1,psmf1,416.0
irf1,h2-ob,589.0
irf1,rabif,561.0
irf1,plxnc1,570.0
irf1,lcp1,977.0
irf1,pacsin2,363.0
irf1,abcb10,922.0
irf1,tbc1d2b,475.0
irf1,foxred1,366.0
irf1,fchsd2,471.0
irf1,stom,383.0
irf1,dnajc5,592.0
irf1,ampd3,478.0
irf1,eif1ad,214.0
irf1,rfc5,579.0
irf1,supt7l,168.0
irf1,nudt9,557.0
irf1,snrnp200,377.0
irf1,gypc,325.0
irf1,lcp2,240.0
irf1,sept6,415.0
irf1,seh1l,260.0
irf1,wls,213.0
irf1,rdh11,379.0
irf1,map4k2,231.0
irf1,timm29,270.0
irf1,xpr1,289.0
irf1,9430015g10rik,456.0
irf1,otud6b,242.0
irf1,fes,194.0
irf1,mfsd1,358.0
irf1,rcor1,219.0
irf1,cd1d1,343.0
irf1,serpina3g,368.0
irf1,shcbp1,238.0
irf1,cul4a,243.0
irf1,narfl,230.0
irf1,pml,304.0
irf1,ifrd2,301.0
irf1,stxbp1,479.0
irf1,ezr,191.0
irf1,vps11,194.0
irf1,clic4,144.0
irf1,inpp5b,218.0
irf1,casp2,230.0
irf1,dnajc11,167.0
irf1,bub1b,267.0
irf1,tango2,198.0
irf1,rad51ap1,159.0
irf1,ctsc,155.0
irf1,pole3,210.0
irf1,lpcat1,172.0
irf1,stat3,191.0
irf1,trib2,164.0
irf1,slc29a1,190.0
irf1,rexo4,106.0
irf1,alg9,286.0
irf1,dnajc10,149.0
irf1,anxa1,142.0
irf1,nuf2,123.0
irf1,trmt2a,131.0
irf1,cbfb,231.0
irf1,rangap1,123.0
irf1,zfp592,217.0
irf1,morc3,214.0
irf1,e2f4,114.0
irf1,tmem164,201.0
irf1,tmc6,191.0
irf1,jpt2,191.0
irf1,cops8,191.0
irf1,mfsd14b,184.0
irf1,tmem129,182.0
irf1,tacc3,182.0
irf1,g6pdx,181.0
irf1,ldah,176.0
irf1,stap1,114.0
irf1,endod1,174.0
irf1,nif3l1,172.0
irf1,cdca8,170.0
irf1,ptpn12,168.0
irf1,dus1l,167.0
irf1,mfn2,164.0
irf1,sec23ip,154.0
irf1,plek,151.0
irf1,gsr,150.0
irf1,clcn4,143.0
irf1,stt3b,140.0
irf1,acaa2,140.0
irf1,nudcd1,138.0
irf1,copb1,138.0
irf1,pde4b,133.0
irf1,ncapd2,131.0
irf1,mis18bp1,131.0
irf1,prmt7,130.0
irf1,d10wsu102e,129.0
irf1,calcrl,128.0
irf1,wdr75,127.0
irf1,dcaf13,121.0
irf1,plec,120.0
irf1,elac2,119.0
irf1,vkorc1l1,117.0
irf1,tbcd,117.0
irf1,xpc,114.0
irf1,gng11,114.0
irf1,zyx,110.0
irf1,inka1,108.0
irf1,msh6,107.0
irf1,pigq,105.0
irf1,ndel1,105.0
irf1,ctse,105.0
jun,jun,2101.0
jun,lmna,1880.0
jun,cdt1,2065.0
jun,colgalt1,2058.0
jun,sun1,2096.0
jun,gusb,1806.0
jun,cd1d1,2107.0
jun,cd63,1987.0
jun,abcb8,1888.0
jun,trim47,2426.0
jun,neurl3,2064.0
jun,wdr36,1902.0
jun,cish,2465.0
jun,clcn4,1436.0
jun,plek,1610.0
jun,prc1,1795.0
jun,ptpn12,2049.0
jun,p2ry14,1690.0
jun,tgm2,2382.0
jun,acss2,2085.0
jun,gna13,1461.0
jun,uckl1,1832.0
jun,uba7,2126.0
jun,slc25a45,1582.0
jun,atad1,2024.0
jun,mrm1,1661.0
jun,sgta,1782.0
jun,nfkbia,1453.0
jun,picalm,1646.0
jun,clic4,1346.0
jun,tcirg1,1511.0
jun,rassf5,1675.0
jun,chp1,1486.0
jun,pld3,1885.0
jun,etf1,1484.0
jun,ncapg2,1424.0
jun,tmub2,1360.0
jun,vim,1192.0
jun,unk,1287.0
jun,lsp1,1535.0
jun,chmp7,1298.0
jun,prkab1,1629.0
jun,naa35,1558.0
jun,slc30a5,1198.0
jun,trmt2a,1230.0
jun,ebi3,2179.0
jun,cela1,1519.0
jun,ezr,1366.0
jun,dusp1,1174.0
jun,qars,1281.0
jun,rtp4,1598.0
jun,plin3,1112.0
jun,nampt,1208.0
jun,pde4b,925.0
jun,cytip,1277.0
jun,ubap1,1202.0
jun,alg9,1929.0
jun,tubgcp2,1304.0
jun,plec,833.0
jun,wdsub1,1566.0
jun,snx10,1804.0
jun,nolc1,1073.0
jun,zyx,1084.0
jun,gosr2,1283.0
jun,stxbp3,1137.0
jun,galk2,1203.0
jun,mars,1093.0
jun,tfg,1049.0
jun,tmc6,988.0
jun,ilvbl,1116.0
jun,ctla2b,1511.0
jun,ipo4,1211.0
jun,rangap1,1169.0
jun,pot1a,880.0
jun,slc31a1,1113.0
jun,uap1,1100.0
jun,gbp2,1571.0
jun,hpn,1637.0
jun,ndel1,1034.0
jun,p2rx4,1047.0
jun,tcf12,950.0
jun,cops8,918.0
jun,btaf1,1093.0
jun,rfc4,1063.0
jun,lrrfip1,1424.0
jun,fignl1,732.0
jun,oat,1025.0
jun,fzr1,875.0
jun,rad51ap1,1152.0
jun,rbpms,1139.0
jun,edc3,1113.0
jun,nae1,1432.0
jun,isg20,1004.0
jun,pcyt1a,899.0
jun,optn,1635.0
jun,fem1b,1617.0
jun,mt1,1168.0
jun,e2f8,1524.0
jun,dhx33,711.0
jun,ampd3,1601.0
jun,fbxw5,1239.0
jun,slc25a38,937.0
jun,cdca5,914.0
jun,arap1,914.0
jun,golph3,1143.0
jun,tor3a,1064.0
jun,prss50,1457.0
jun,esyt2,992.0
jun,nubp2,665.0
jun,hsd3b7,1146.0
jun,pak1,1681.0
jun,birc5,819.0
jun,cenpa,1173.0
jun,afg3l2,1998.0
jun,mt2,961.0
jun,mndal,1147.0
jun,tbc1d15,802.0
jun,atg16l1,833.0
jun,ifi203,936.0
jun,nup107,841.0
jun,rgcc,858.0
jun,dck,959.0
jun,skap2,976.0
jun,kpna3,602.0
jun,aqp9,1201.0
jun,gskip,1029.0
jun,emilin2,943.0
jun,lonp1,868.0
jun,zfp367,851.0
jun,zfp655,841.0
jun,cast,1296.0
jun,gimap6,948.0
jun,nudt9,756.0
jun,shcbp1,815.0
jun,rgs1,963.0
jun,ctsc,825.0
jun,ddx20,822.0
jun,stxbp1,990.0
jun,minpp1,1054.0
jun,calcrl,767.0
jun,casp4,1709.0
jun,abcf3,787.0
jun,ctse,1022.0
jun,sppl2a,1540.0
jun,clptm1l,934.0
jun,stat3,648.0
jun,exoc2,1991.0
jun,ahcyl1,767.0
jun,wdr45b,698.0
jun,ap5m1,938.0
jun,dusp2,1495.0
jun,gorasp1,802.0
jun,scrn3,665.0
jun,chmp3,1561.0
jun,abtb1,738.0
jun,kat7,717.0
jun,uhrf1,759.0
jun,naa50,676.0
jun,tbxas1,1094.0
jun,dnajc10,790.0
jun,gstm1,1104.0
jun,myh10,972.0
jun,gtf2f1,593.0
jun,foxred1,1021.0
jun,scfd1,728.0
jun,stk25,827.0
jun,zfp945,897.0
jun,rasa3,609.0
jun,necap2,761.0
jun,fam136a,769.0
jun,nedd1,1008.0
jun,orc5,688.0
jun,ube2g2,635.0
jun,aurka,1998.0
jun,lancl2,746.0
jun,gramd1a,1793.0
jun,ncaph,828.0
jun,tpp1,1246.0
jun,rcc1,1297.0
jun,tbl3,863.0
jun,ldhb,1073.0
jun,snrnp200,565.0
jun,erlin1,796.0
jun,pitpnb,708.0
jun,adssl1,863.0
jun,tbcd,891.0
jun,stard10,1095.0
jun,arl8b,444.0
jun,ly6a,899.0
jun,mtrex,651.0
jun,me2,1175.0
jun,timm50,745.0
jun,timm29,584.0
jun,nadk,2080.0
jun,usp8,518.0
jun,dpp8,637.0
jun,eps15,919.0
jun,xpnpep1,612.0
jun,zfp266,647.0
jun,arl6ip6,1672.0
jun,dennd1c,757.0
jun,abhd16a,712.0
jun,zfp62,594.0
jun,myo1d,832.0
jun,asah1,1010.0
jun,vkorc1l1,609.0
jun,cenpe,646.0
jun,gcnt2,968.0
jun,blvrb,1266.0
jun,sec23ip,1072.0
jun,chordc1,807.0
jun,mapkapk3,727.0
jun,rab32,1556.0
jun,ifrd2,943.0
jun,tars,738.0
jun,vps33b,615.0
jun,tes,1030.0
jun,cnot10,522.0
jun,pitrm1,738.0
jun,psmd5,453.0
jun,atl2,718.0
jun,psen1,741.0
jun,rmnd5a,863.0
jun,copg1,734.0
jun,haus2,690.0
jun,lcp1,1154.0
jun,mtmr6,674.0
jun,zkscan17,948.0
jun,bap1,725.0
jun,anxa5,738.0
jun,cdca4,586.0
jun,sesn1,650.0
jun,zdhhc13,865.0
jun,dok2,547.0
jun,sphk1,644.0
jun,napsa,833.0
jun,kif11,602.0
jun,cdca3,542.0
jun,vps33a,623.0
jun,mettl7a1,772.0
jun,plaa,806.0
jun,hspa4l,946.0
jun,procr,925.0
jun,nuf2,674.0
jun,serpina3g,1040.0
jun,nol9,623.0
jun,vps26c,547.0
jun,tbc1d10c,517.0
jun,phax,540.0
jun,lpcat3,389.0
jun,elf4,617.0
jun,rabif,478.0
jun,ypel3,894.0
jun,slc30a6,1487.0
jun,fchsd2,1345.0
jun,cd82,534.0
jun,d10wsu102e,512.0
jun,atp7b,606.0
jun,alg11,606.0
jun,abi1,794.0
jun,bysl,775.0
jun,mki67,1013.0
jun,ndrg1,1202.0
jun,dnpep,493.0
jun,erlin2,714.0
jun,mef2c,815.0
jun,pik3r2,383.0
jun,itsn1,677.0
jun,zfp35,480.0
jun,rrm1,682.0
jun,gtf2h1,473.0
jun,anapc2,444.0
jun,fam76b,559.0
jun,uap1l1,807.0
jun,zfp451,749.0
jun,gnpda1,589.0
jun,tnfaip2,1463.0
jun,incenp,466.0
jun,dcaf13,616.0
jun,hmbs,446.0
jun,cyb5r1,653.0
jun,irf1,1312.0
jun,ctnna1,1039.0
jun,abcb4,990.0
jun,wdr75,396.0
jun,dcaf11,517.0
jun,nup155,695.0
jun,fgfr1op,569.0
jun,trim30a,614.0
jun,ckap2l,767.0
jun,ado,473.0
jun,acox1,451.0
jun,gnb4,844.0
jun,ell2,513.0
jun,b230219d22rik,729.0
jun,topors,662.0
jun,ccnf,889.0
jun,pqlc1,521.0
jun,mad2l1,454.0
jun,ostm1,852.0
jun,hacd4,534.0
jun,d1ertd622e,705.0
jun,pon2,391.0
jun,aldh18a1,576.0
jun,rad51,536.0
jun,wdr4,580.0
jun,sacm1l,806.0
jun,polr2b,410.0
jun,wdhd1,522.0
jun,ccna2,409.0
jun,tvp23b,478.0
jun,crk,543.0
jun,psat1,739.0
jun,nif3l1,502.0
jun,ints13,476.0
jun,cln5,617.0
jun,dennd2d,986.0
jun,pacsin2,864.0
jun,pmpca,583.0
jun,dlst,610.0
jun,cacfd1,570.0
jun,nop2,789.0
jun,stx12,554.0
jun,ppp6c,545.0
jun,gmfb,625.0
jun,usp37,399.0
jun,cep70,1240.0
jun,klhl24,1088.0
jun,narfl,434.0
jun,usp4,321.0
jun,umps,400.0
jun,gsr,521.0
jun,tfrc,439.0
jun,laptm4b,405.0
jun,dnajc5,374.0
jun,rnf13,710.0
jun,nusap1,925.0
jun,nup93,499.0
jun,tspan14,310.0
jun,xpc,476.0
jun,thumpd3,381.0
jun,wars,597.0
jun,ccdc137,572.0
jun,lyz2,472.0
jun,pwp1,543.0
jun,exoc3,584.0
jun,xab2,462.0
jun,dus1l,319.0
jun,metap1,469.0
jun,yod1,981.0
jun,bc005561,733.0
jun,pip4k2a,504.0
jun,gstm5,965.0
jun,terf2ip,509.0
jun,leprot,761.0
jun,ift140,411.0
jun,calu,438.0
jun,tmem97,1154.0
jun,nudcd1,776.0
jun,cmpk2,929.0
jun,cyth4,493.0
jun,nudcd3,535.0
jun,ndor1,464.0
jun,e2f6,927.0
jun,odc1,437.0
jun,acaa2,426.0
jun,mogs,477.0
jun,scarb1,521.0
jun,trmt6,292.0
jun,pheta2,766.0
jun,elac2,296.0
jun,rars,363.0
jun,cdc45,801.0
jun,prpf4,485.0
jun,bmi1,604.0
jun,fuca2,486.0
jun,d230025d16rik,478.0
jun,orc2,433.0
jun,gars,456.0
jun,pqlc3,450.0
jun,morc3,505.0
jun,cul4a,551.0
jun,mcm4,449.0
jun,elmo1,482.0
jun,clpx,454.0
jun,hars2,769.0
jun,hars,769.0
jun,l2hgdh,682.0
jun,pold1,411.0
jun,polr1b,312.0
jun,elovl1,393.0
jun,mfn2,634.0
jun,ddhd2,477.0
jun,hlf,458.0
jun,prmt7,370.0
jun,rad21,770.0
jun,hus1,620.0
jun,psmd9,478.0
jun,mis18bp1,644.0
jun,pdzk1ip1,629.0
jun,apoe,458.0
jun,cbfb,456.0
jun,btrc,309.0
jun,rnf139,375.0
jun,fpgs,366.0
jun,nceh1,407.0
jun,tifa,724.0
jun,zfp639,426.0
jun,smim15,704.0
jun,seh1l,465.0
jun,faap100,446.0
jun,uros,504.0
jun,ppil4,424.0
jun,eif2b1,396.0
jun,slc35a1,568.0
jun,slc20a1,310.0
jun,cnot7,575.0
jun,ipo9,853.0
jun,anapc4,561.0
jun,idh3a,314.0
jun,il15,1566.0
jun,iars2,542.0
jun,iars,438.0
jun,eftud2,278.0
jun,hagh,345.0
jun,vav1,592.0
jun,lcp2,410.0
jun,tmem129,254.0
jun,tacc3,254.0
jun,dock2,494.0
jun,prim2,596.0
jun,ptdss2,1088.0
jun,e2f4,365.0
jun,casp3,497.0
jun,adk,331.0
jun,cyth3,598.0
jun,9430015g10rik,421.0
jun,copb1,397.0
jun,elp3,513.0
jun,oasl2,483.0
jun,fos,388.0
jun,cyb5r3,461.0
jun,dnajc11,424.0
jun,xpr1,404.0
jun,cpt2,653.0
jun,cdc6,257.0
jun,herc4,300.0
jun,h2-dmb1,848.0
jun,steap3,392.0
jun,uba3,1056.0
jun,sdhaf2,537.0
jun,anxa6,417.0
jun,rabggtb,314.0
jun,ptcd3,416.0
jun,ddx58,496.0
jun,fastkd2,282.0
jun,urod,314.0
jun,bid,261.0
jun,nek9,456.0
jun,hnrnpll,404.0
jun,ganab,337.0
jun,cenpo,310.0
jun,cd74,1175.0
jun,rfesd,438.0
jun,itfg1,698.0
jun,gyg,683.0
jun,csgalnact2,499.0
jun,rpa2,324.0
jun,alad,358.0
jun,mfsd14b,370.0
jun,atad2,612.0
jun,sgo1,414.0
jun,usp25,276.0
jun,rgs19,382.0
jun,anxa1,348.0
jun,cks1b,376.0
jun,march5,414.0
jun,cog6,437.0
jun,coa5,509.0
jun,otud6b,265.0
jun,fam168b,382.0
jun,vps11,414.0
jun,gmcl1,243.0
jun,ncln,455.0
jun,ranbp3,428.0
jun,prelid3b,411.0
jun,limd2,1229.0
jun,ifi30,426.0
jun,med22,580.0
jun,ubr7,377.0
jun,cul2,456.0
jun,rnf115,343.0
jun,anxa4,1134.0
jun,mcm5,254.0
jun,tmem206,431.0
jun,1700017b05rik,647.0
jun,cenpk,274.0
jun,rcsd1,1162.0
jun,2610301b20rik,403.0
jun,hsph1,338.0
jun,rmnd5b,729.0
jun,mettl27,875.0
jun,st3gal5,679.0
jun,rgs2,269.0
jun,xrcc5,430.0
jun,nptn,379.0
jun,trib2,438.0
jun,hmmr,1021.0
jun,mettl8,404.0
jun,slc43a3,1605.0
jun,vwa5a,764.0
jun,cog7,1025.0
jun,f11r,645.0
jun,ptdss1,348.0
jun,fbxo5,824.0
jun,ppox,317.0
jun,emilin1,379.0
jun,mcm2,291.0
jun,ext2,552.0
jun,mavs,618.0
jun,ap1g2,302.0
jun,pja2,229.0
jun,capn7,797.0
jun,cd93,369.0
jun,tcp11l2,386.0
jun,mfsd1,239.0
jun,st6galnac4,473.0
jun,lrrc14,338.0
jun,slc6a6,285.0
jun,tipin,272.0
jun,stom,347.0
jun,serpinb9,457.0
jun,pwp2,339.0
jun,cdca8,352.0
jun,tpx2,262.0
jun,uba5,625.0
jun,rfc5,430.0
jun,ldah,342.0
jun,hexa,533.0
jun,tango2,326.0
jun,spire1,823.0
jun,plk1,468.0
jun,dram2,293.0
jun,cept1,293.0
jun,hebp1,711.0
jun,spc24,352.0
jun,zfp322a,501.0
jun,crnkl1,326.0
jun,fkbp1a,276.0
jun,zfp24,357.0
jun,sqle,302.0
jun,ppat,330.0
jun,ncapg,268.0
jun,elp2,351.0
jun,angpt1,678.0
jun,armt1,357.0
jun,pgm1,309.0
jun,c1qtnf12,328.0
jun,apeh,209.0
jun,rpa1,207.0
jun,casp2,312.0
jun,fech,264.0
jun,cyp20a1,319.0
jun,gfm1,309.0
jun,lpcat1,596.0
jun,pacs1,948.0
jun,rnf213,993.0
jun,cdk19,195.0
jun,fes,272.0
jun,usp10,374.0
jun,metap1d,241.0
jun,zdhhc6,399.0
jun,endod1,701.0
jun,tmx3,212.0
jun,lig1,209.0
jun,tmem186,247.0
jun,rprd1b,174.0
jun,cstf2,383.0
jun,gypc,629.0
jun,pole3,216.0
jun,ubac1,280.0
jun,adamts10,505.0
jun,tmem109,302.0
jun,aldh9a1,243.0
jun,fam91a1,329.0
jun,mtap,359.0
jun,mis12,252.0
jun,dph6,248.0
jun,ap1b1,265.0
jun,asf1b,213.0
jun,il21r,525.0
jun,eya2,855.0
jun,ttll12,251.0
jun,aplp2,325.0
jun,grn,281.0
jun,ankle1,247.0
jun,map4k2,848.0
jun,prep,398.0
jun,dhfr,208.0
jun,abl1,244.0
jun,psmf1,294.0
jun,rnasel,277.0
jun,mbtps1,256.0
jun,slc41a3,342.0
jun,tubgcp3,284.0
jun,atp13a1,302.0
jun,lrrc8c,288.0
jun,crbn,328.0
jun,lztr1,187.0
jun,il27ra,683.0
jun,wdr73,231.0
jun,sptlc1,309.0
jun,sptbn1,271.0
jun,wdr5,230.0
jun,lap3,325.0
jun,atg12,193.0
jun,nploc4,453.0
jun,wdr55,136.0
jun,inpp5b,565.0
jun,klhl22,404.0
jun,fam45a,303.0
jun,zfp397,190.0
jun,zzz3,241.0
jun,ppic,948.0
jun,wls,585.0
jun,tmx1,310.0
jun,cnp,304.0
jun,pcyt2,222.0
jun,tollip,279.0
jun,zfp930,308.0
jun,atp6ap2,302.0
jun,atg4b,309.0
jun,c330018d20rik,274.0
jun,ubr1,255.0
jun,farsb,737.0
jun,lyrm4,379.0
